ชื่อโฆษณา,"ID โฆษณา",วัน,สถานะการแสดงโฆษณา,ระดับการแสดงโฆษณา,ประเภทผลลัพธ์,ผลลัพธ์,ต้นทุนต่อผลลัพธ์,ค่าคอนเวอร์ชั่นการซื้อ,"จำนวนเงินที่ใช้จ่ายไป (THB)","ROAS (ผลตอบแทนจากค่าใช้จ่ายในการโฆษณา) ของการซื้อ",อิมเพรสชัน,การเข้าถึง,การซื้อ,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,ต้นทุนต่อการเริ่มการสนทนาผ่านการส่งข้อความ,คำสั่งซื้อที่สร้างขึ้น,การคลิกลิงก์,"CTR (ทั้งหมด)","CPM (ต้นทุนต่ออิมเพรสชั่น 1,000 ครั้ง)",เริ่มการรายงาน,สิ้นสุดการรายงาน
"[21.03.25][หมิว] เปิดตัวหนังสือเล่มใหม่ 1 (Gift)",120222451850380260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[07.03.25][หมิว] เปิดตัวเล่มใหม่ 4 Real Boxset (Witches)",120222018019090260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[03.09.25][หมิว] หนังสือเปลี่ยนชีวิต! ปี 2025 (Demons)",120235869229070260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[17.10.25][หมิว] ประโยคนึงในหนังสือ (Ghostly)",120238808451740260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[22.02.25][หมิว] PAYDAY ลดครั้งใหญ่จักรวาลฮีลใจ (Promotion_Payday)",120220581136350260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[24.08.24] [หมิว] Payday เทบุฟเฟต์ 999.- (CI)",120215013307430260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[07.04.25][หมิว] 50 กฎลับ ฮีลใจจากพลังลบ (Witches)",120225411529160260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[04.04.25][หมิว] 4.4 ลดแรงรับซัมเมอร์ แถมไดอารี่ (Witches)",120224444926680260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[21.03.25][หมิว] เปิดตัวหนังสือเล่มใหม่ 1 (Gift)",120222452961000260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[30.04.25][หมิว] ชีวิตมันแย่หรือเราแค่ยังไม่รู้... (Witches)",120227296969440260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[08.08.24] [หมิว] เก็บตก 8.8 (สีแดง)",120214678238630260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[17.03.25][หมิว] 5 ข้อคิดเปลี่ยนชีวิต (Witches)",120222335637970260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[04.03.25][หมิว] หนังสือที่เป็นเหมือนบ้าน (Home)",120221826230690260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[26.11.25][หมิว] จากร้านกาแฟหลังเที่ยงคืน (Remains)",120242966213360260,2026-02-17,inactive,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[07.03.25][หมิว] เปิดตัวเล่มใหม่ 4 Real Boxset (Witches)",120221597165970260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[17.12.24] [หมิว] แจกฟรีปฏิทินฮีลใจ 2025",120217922781760260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[20.11.25][หมิว] เมื่อความเสียดาย (Remains)",120240851132810260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[12.09.25][หมิว] Boxset เปลี่ยนความทุกข์ (Witches)",120241902305350260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[16.01.25][IMG][หมิว][Garden_เล่มเดี่ยว] ดอกไม้เล่มนี้จะช่วยฮีลใจ",120220348271590260,2026-02-17,archived,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[01.08.25][หมิว] E-Book มาแล้ว (Ghostly)",120237558563680260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[11.02.25][หมิว] หนังสือฮีลใจที่อยากบอกต่อ [เปิดตัว 4] (Kiwtum)",120221311802310260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[19.02.25][หมิว] ขายดี ตั้งแต่วันเปิดตัว (Kiwtum)",120220278996630260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[10.01.25] [หมิว] BEST SELLER สำนักพิมพ์ประจำปี 2024 (Embrace)",120218488477740260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[05.12.24] [หมิว] ทำไมคุณถึง.. ล้มเหลวทางการเงิน (Million)",120217558302610260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[13.08.24] [หมิว] พร้อมขายวันนี้ (Helmet_Boxset)",120214719150630260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[19.11.25][หมิว] E-Book เปลี่ยนความทุกข์ : Witches (E-Book)",120240736859470260,2026-02-17,active,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[16.01.25][IMG][หมิว][Garden_เล่มเดี่ยว] ดอกไม้เล่มนี้จะช่วยฮีลใจ",120220348271360260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[07.11.25][หมิว] 11.11 บุฟเฟต์ 3 เล่ม 999 (Promotion)",120240091997100260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[03.10.25][หมิว] หมึกซึมพาซึม (Remains)",120238012192600260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[06.09.24] [หมิว] 9.9 ฮีลใจแตกร้าว (Album)",120215332564730260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[29.07.25][หมิว] แชร์รูปแมวสีหมอกถูกหวย (Ghostly)",120234012912880260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[02.10.25][หมิว] E-Book เสียงในหัวดังกว่าเสียหัวใจ (Demons)",120239535536510260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[28.07.25][หมิว] 6 ประโยคฮีลใจสั้น ๆ (ปีศาจตัวนั้น)",120236570519110260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[25.02.25][หมิว] 7 ข้อคิดที่ชอบ อ่านแล้วใจเบา (Home)",120221389939090260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[26.11.25][หมิว] หนังสือที่คนอ่านร้องไห้ (Remains)",120241140207440260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[22.01.25] [หมิว] หนังสือฮีลใจแห่งปี 2025 (Home)",120218865242240260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[09.12.24] [หมิว] คนไทยใช้เงินเกินตัว (Million)",120217839130080260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[28.02.25][หมิว] 3.3 ชีเสิร์ฟไม่พัก ซื้อ 3 แถม 1 (Promotion_DD)",120221441780460260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[27.12.24] [หมิว] คุณรู้จักนักเขียนเพจนี้หรือไม่ (Kidmakk)",120218149628090260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[23.07.25][หมิว] 10 ประโยคฮีลใจ (Tried)",120234551558590260,2026-02-17,archived,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[30.12.24] [หมิว] หนังสือที่สุดแห่งปี 2024 (Promotion_All)",120218221662940260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[27.09.24] [หมิว] โอบกอด จ่าย 1 ได้ฟรี 7",120222345815040260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[13.03.25][หมิว] เปิดตัวเล่มใหม่ The Witches' Club (Witches)",120222057645480260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[20.01.25][Garden_Boxset][หมิว][Album] หนังสือฮีลใจแห่งปี",120220348271340260,2026-02-17,archived,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[03.09.25][หมิว] ยังต้องยิ้ม ทั้งที่ใจพัง (Demons)",120235869229050260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[16.01.25][IMG][หมิว][Garden_เล่มเดี่ยว] ดอกไม้เล่มนี้จะช่วยฮีลใจ – Copy",120220348271810260,2026-02-17,archived,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[22.10.25][หมิว] ความกลัวการไม่ถูกรัก (Ghostly) - Copy",120239254454440260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[22.02.25][หมิว] หนังสือฮีลใจใกล้ฉัน (Engage)",120220582431240260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[16.01.25][IMG][หมิว][Garden_เล่มเดี่ยว] ดอกไม้เล่มนี้จะช่วยฮีลใจ",120218619136060260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[20.01.25][Garden_Boxset][หมิว][Album] หนังสือฮีลใจแห่งปี",120220348689340260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[22.01.25] [หมิว] หนังสือฮีลใจแห่งปี 2025 (Home)",120221826067790260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[15.08.24] [หมิว] 10 สิ่งที่ควรเลิกทำ",120214790212960260,2026-02-17,archived,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[06.03.25][หมิว] เติบโต แตกสลาย แล้วฟื้นขึ้นมาใหม่ (Embrace)",120221898464380260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[11.02.25][หมิว] เปิดตัวเล่มใหม่ 1 (Kiwtum)",120219597964380260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[22.05.25][หมิว] เปิดตัวเล่มใหม่ 4 หนังสือบีบหัวใจ (Ghostly)",120229091238840260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[06.02.25][หมิว] 5 เทคนิค Manifest เสกเงิน (Million)",120219539954900260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[04.10.24] [หมิว] 9 คำเตือนสุดท้าย (Ghost)",120216803268270260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[08.09.24] [หมิว] โปรลับบุฟเฟ่ต์ 9.9",120215485637450260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[03.10.25][หมิว] ผลงานภาคต่อที่หัวใจรอคอย (Remains)",120240912005390260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[12.03.25][หมิว] คนเรานี่แปลกนะ! มีหนังสือ (Kiwtum)",120221898722180260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[21.04.26][หมิว] ความทุกข์จากไม่ปล่อยวาง (Remains)",120247439842320260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[15.01.25][Garden_Boxset][IMG][หมิว] ซื้อเซ็ตสวน แถมฟรีปฏิทินฮีลใจ",120219740419420260,2026-02-17,archived,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[24.12.24] [หมิว] Review Shopee (Embrace)",120218109489880260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[17.10.25][หมิว] เล่มลายเซ็น 20 เล่มสุดท้าย (Remains)",120238866686810260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[13.02.25][หมิว] 13 หนังสือฮีลใจ ในแต่ละหมวดหมู่ (Engage)",120219943793820260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[14.02.25][หมิว] ความรักทำให้คุณรู้สึกยังไง (Engage)",120220017918950260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[15.01.25] [หมิว] โหวตสุดยอดหนังสือ (Naiin Awards 2024)",120218611254180260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[24.12.24] [หมิว] ปีใหม่นี้ 'ฉันจะมีชีวิตที่ดี' (Kidmakk)",120218087307160260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[03.01.25][หมิว]หนึ่งในความสุขที่สุดในความสัมพันธ์ [Garden_เล่มเดี่ยว]",120218329026570260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[21.12.24] [หมิว] เปิดตัวหนังสือเล่มใหม่ (3) (Kidmakk)",120217967457740260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[22.11.24] [หมิว] PAYDAY ส่งท้ายความเศร้า ต้อนรับความสุข (ภาพเดี่ยว)",120217605307920260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[17.12.24] [หมิว] แจกฟรีปฏิทินฮีลใจ 2025",120218741422410260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[11.03.25][หมิว] เปิดตัวเล่มใหม่พี่จูน (Witches)",120224282603380260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[16.11.24] [หมิว] สิ่งที่ฉันได้เรียนรู้ในปีนี้ (Life)",120217078832310260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[18.10.24] [หมิว] หาความสุขในชีวิตไม่เจอ (Life)",120216611637380260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[12.12.24] [หมิว] 3 เล่มเปลี่ยนความคิด (รวมแพ็กนักเขียน)",120217761434870260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[03.01.25][หมิว]เติมความสุขให้เต็มใจ (Garden_Boxset)",120218301705710260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[21.01.25] [หมิว] เปิดตัวเล่มใหม่ 2 (Home)",120218662883130260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[17.12.24] [หมิว] แจกฟรีปฏิทินฮีลใจ 2025",120217898861090260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[22.01.25] [หมิว] หนังสือฮีลใจแห่งปี 2025 (Home)",120218865106290260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[02.01.25] [หมิว] ปีใหม่ฮีลใจกับโปรปัง (Promotion_Discount)",120218300816750260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[21.01.25] [หมิว] เปิดตัวเล่มใหม่ (Home)",120218662233330260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[19.02.25][หมิว] ขายดี ตั้งแต่วันเปิดตัว (Kiwtum)",120220318991050260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[22.01.25] [หมิว] หนังสือฮีลใจแห่งปี 2025 (Home)",120218865212020260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[22.07.25][หมิว] เปิดตัวเล่มใหม่ (Tried)",120232948886650260,2026-02-17,archived,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[18.05.24][หมิว] ถึงตัวฉันในอนาคต (Gift)",120226177628200260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[02.08.24] [หมิว] ชิลได้สุดชีวิตแบบคาปิ (คาปิบาร่า_box set)",120216996901150260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[22.11.24] [หมิว] PAYDAY ส่งท้ายความเศร้า ต้อนรับความสุข (ภาพเดี่ยว)",120217167567100260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[07.03.25][หมิว] เปิดตัวเล่มใหม่ 4 Real Boxset (Witches)",120221516816180260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[14.05.25][หมิว] ไม่ใช่หนังสือเปลี่ยนชีวิต (Embrace)",120228640894610260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[30.01.25][หมิว] PayDay x งานหนังสือขอนแก่น 2025 (Promotion_Payday)",120219286927000260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[22.07.25][หมิว] เปิดตัวเล่มใหม่ (Tried)",120232948539610260,2026-02-17,archived,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[22.07.25][หมิว] คะแนน 9.5/10 (Tried)",120233017560270260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[23.04.25][หมิว] ฉลองยอดขาย 10,000 เล่ม (Witches)",120226534749390260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[22.11.24] [หมิว] PAYDAY ส่งท้ายความเศร้า ต้อนรับความสุข (อัลบั้ม)",120217605307910260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[25.12.24] [หมิว] เซตสวนแถมปฏิทิน (Garden_Boxset)",120218120020060260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[10.01.25] [หมิว] BEST SELLER สำนักพิมพ์ประจำปี 2024 (Embrace)",120218488402870260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[02.05.25][หมิว] เวทมนตร์ไม่ใช่เรื่องเพ้อฝัน (Witches)",120227792006080260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[19.12.24] [หมิว] ยิ่งซื้อ ยิ่งลด ยิ่งแถม",120217933948850260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[07.11.24][หมิว] 11.11 จับคู่สุดคุ้มไดอารี่ (711)",120216871631850260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[21.01.25] [หมิว] เปิดตัวเล่มใหม่ ร้านหนังสือ (Home)",120218662822510260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[02.05.25][หมิว] เวทมนตร์ไม่ใช่เรื่องเพ้อฝัน (Witches)",120228506582300260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[22.05.25][หมิว] เปิดตัวหนังสือเล่มใหม่ 2 GHOSTLY BREWS (Ghostly)",120229083923070260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[17.12.24] [หมิว] แจกฟรีปฏิทินฮีลใจ 2025",120217877115480260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[23.06.25][หมิว] คุณกำลังรู้สึกแบบนี้อยู่หรือเปล่า (ปีศาจตัวนั้น)",120231519108180260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[13.06.25][หมิว] คะแนน9.9/10 (Ghostly)",120230757347060260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[02.06.25][หมิว] กระแสแรงไม่หยุด! (Witches)",120229866320130260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[21.12.24] [หมิว] เปิดตัวหนังสือเล่มใหม่ (2) (Kidmakk)",120217967731650260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[18.04.25][หมิว] ข้อคิดพลังวิเศษอยู่ในตัวเรา (Witches)",120226231737530260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[23.10.24] [หมิว] หากความตายใกล้มาถึง (Ghost)",120216515497250260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[18.10.24] [หมิว] แพ็กคู่โอบกอดปูปรุง 529",120217214316240260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[19.02.25][หมิว] หนังสือฉบับลายเซ็น ""คิ้วต่ำ"" (Kiwtum)",120220741858050260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[25.02.25][หมิว] 7 ข้อคิดที่ชอบ อ่านแล้วใจเบา (Home)",120220973798770260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[02.06.25][หมิว] คุณกำลังรู้สึกแบบนี้อยู่หรือเปล่า (ปีศาจตัวนั้น)",120229980835820260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[14.11.24] [หมิว] 50 เรื่องสั้นฮีลใจเขย่าขวัญ [เน้นฮีลใจ] (Ghost)",120217037046500260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[29.11.24] [หมิว] Upsell ขั้นบันได (โอบกอด)",120217503107030260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[22.11.24] [หมิว] PAYDAY ส่งท้ายความเศร้า ต้อนรับความสุข (ภาพเดี่ยว)",120217167412370260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[30.01.25][หมิว] PayDay x งานหนังสือขอนแก่น 2025 (Promotion_Payday)",120219286881530260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[27.12.24] [หมิว] คุณรู้จักนักเขียนเพจนี้หรือไม่ (Kidmakk)",120218149632550260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[25.01.25] [หมิว] ซื้อหนังสือวันนี้ ฟรี Oh! Wall (Promotion_Free)",120219025324860260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[03.01.25][หมิว]หนึ่งในความสุขที่สุดในความสัมพันธ์ [Garden_เล่มเดี่ยว]",120218386971430260,2026-02-17,archived,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[23.10.24] [หมิว] หากความตายใกล้มาถึง (Ghost)",120216803268300260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[21.01.25] [หมิว] เปิดตัวเล่มใหม่ (Home)",120218662607380260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[27.11.24] [หมิว] ของขวัญแด่คุณผู้กดดันตัวเอง (Ghost)",120217381704960260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[18.10.24] [หมิว] จ่าย 1 ได้ถึง 3 อย่าง (Ghost)",120216390617680260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[15.10.24] [หมิว] Product Feature (Life)",120216782544050260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[04.06.25][หมิว] เมื่อคนที่หมดแพชชัน (Ghostly)",120230903733170260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[02.05.25][หมิว] ถ้าคุณชอบอ่านเล่มนี้... (Witches)",120227791630890260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[19.05.25][หมิว] ถ้าคุณเริ่มรู้สึกแบบนี้ (ปีศาจตัวนั้น)",120231036542770260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[31.10.24] [หมิว] คนที่เก่งจริง (Ghost)",120216703309240260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[24.03.25][หมิว] เปิดตัวหนังสือเล่มใหม่ 2 Real พี่เจน (Gift)",120222663071000260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[24.12.24] [หมิว] Review Shopee (Embrace)",120218109528500260,2026-02-17,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[07.03.25][หมิว] เปิดตัวเล่มใหม่ 4 Real Boxset (Witches)",120221597157080260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[20.08.25][หมิว] 2023 & 2025 (Demons)",120235294082680260,2026-02-17,archived,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[20.02.25][หมิว] ไม่มีใครรัก ก็แค่รักตัวเอง (Kiwtum)",120220338209630260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[24.02.25][หมิว] ทำไมชีวิต ยังไม่เจอความสุข (Kiwtum)",120221442187960260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[11.08.25][หมิว] E-Book The Witches without Price (Witches)",120234715185980260,2026-02-17,inactive,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
"[03.11.25][หมิว] อ่านแล้วหายเหนื่อย (Tried)",120239863762540260,2026-02-17,archived,ad,,,,,0,,0,0,,,,,,,,2026-02-17,2026-02-17
